114.78811077908496, 1.19569917144016e-11
114.70835128661774, 7.655542375391541e-12
114.7419749999964, 1.9106011345995948e-12
114.74902606961358, 1.4280994609207087e-12
114.7536488196455, 1.1799994167526315e-12
114.90838024296143, 5.983348346473723e-12
115.58229052105436, 4.143865451535039e-11
115.71667358931903, 5.603663838949135e-11
116.29514334071102, 7.802643834737429e-11
117.72275448859396, 3.2148047347242106e-10
118.19071162203501, 5.004586042733661e-10
117.72885395044166, 2.499214012984682e-10
119.64616159660768, 1.7785759811978046e-9
120.8882548034304, 2.5675219627991964e-9
121.99917279649252, 3.460564490872167e-9
126.57743956017994, 1.0723155726951651e-8
127.99431244496789, 1.3865435643197964e-8
129.42457204338996, 1.7598943100385242e-8
131.0108066521488, 2.167652353407989e-8
140.66583006863715, 5.757268882113098e-8
144.04921961316893, 6.948278212871419e-8
148.44167264351256, 8.980383036982452e-8
151.7379283477071, 1.0057945732936582e-7
170.55207592125407, 1.4926379499862686e-7
174.8211811981414, 1.50438512163713e-7
179.0907680114904, 1.4863825368290732e-7
183.36081447328013, 1.4409920395662543e-7
186.27241921670117, 1.398696630580762e-7
204.71809472498558, 9.224885852148269e-8
208.99050509304163, 8.111699930976123e-8
213.26374720589507, 6.892094632685789e-8
217.14847694627298, 5.952035267745366e-8
231.55934455183473, 2.5371536548481363e-8
234.30322944412046, 2.0498174500684347e-8
237.31018387895534, 1.6327587122436442e-8
239.87146026730875, 1.3613562138796244e-8
248.43444806083795, 4.972496938090261e-9
250.2045104298366, 3.8990977469443225e-9
251.12735317058673, 3.110532163580426e-9
252.73831516305228, 2.4720072933096015e-9
256.92659892245416, 8.177039601935828e-10
257.66141553733945, 6.378374866789629e-10
258.6471688280033, 5.029405817041065e-10
259.51468454463327, 4.0167228267080055e-10
260.95968749306707, 1.3242184028553426e-10
261.35340374253167, 1.0509682681363533e-10
261.5827698778587, 7.684462137799505e-11
262.14336430788467, 5.963845689100857e-11
263.77700685009455, 1.549010579633497e-11
264.1706328114726, 1.2339656015601864e-11
264.4384393146247, 9.701438293084075e-12
266.5172322196103, 3.3444181777077197e-11
266.53076339418294, 2.4986375322992184e-11
266.806894458916, 4.632940358860293e-11
268.2093119474452, 1.3869182163065467e-10
268.852865972435, 3.0374619569585433e-10
268.8539661494898, 2.323515398007624e-10
272.02977220449225, 9.10941923933203e-10
273.4841936765931, 1.2323549573257749e-9
274.4623377183618, 1.5703728582217372e-9
275.8380033115291, 1.8760632058021046e-9
284.47348911627813, 5.134941792158823e-9
287.8399155357469, 6.403053984662982e-9
291.32676118266437, 8.2754677388983e-9
294.42886722232333, 9.303250404494864e-9
311.104054639601, 1.649664414169819e-8
315.3717809711663, 1.7600373663218468e-8
319.63961674283655, 1.8693306551700576e-8
323.9078027228425, 1.9569144172886787e-8
326.8183458972459, 1.9845661945189503e-8
347.1936146154748, 2.0607747209625574e-8
351.46339842101264, 2.0196234608596785e-8
355.7334667708234, 1.9561807730141006e-8
360.00355700865504, 1.89301980011248e-8
362.91486079178753, 1.8604273678366215e-8
382.52144957306564, 1.4142355448824148e-8
386.79232777965274, 1.3247722278932426e-8
391.0634905305127, 1.2264768976051232e-8
395.33485027356147, 1.12627865381277e-8
398.0524158869528, 1.0923300236804625e-8
415.9169662620995, 6.898272919186004e-9
420.18885131765194, 6.198820362331646e-9
424.4610428054981, 5.500270029822033e-9
428.7332561813653, 4.8760321791547736e-9
446.9900544845689, 2.5966123332188133e-9
451.26307771721247, 2.2262326871483816e-9
455.53640738214983, 1.884691519867601e-9
459.42081366621767, 1.6495043497657936e-9
474.5755711074248, 7.792617365127509e-10
478.6553997228484, 6.446922307602199e-10
482.54171196714344, 5.215495442446452e-10
485.54280235795636, 4.429145229249157e-10
498.3690553222025, 1.8272797044656258e-10
501.3444748513756, 1.4624762345328468e-10
504.11837710392103, 1.173681400792194e-10
506.45134559064763, 9.843297744547128e-11
516.3546157059358, 3.668541139770813e-11
518.1239873862721, 2.959822439293092e-11
520.070015338373, 2.3645639159873226e-11
522.0517392478963, 1.8571230810030295e-11
527.8639718922146, 6.414991118158299e-12
528.9565058932516, 5.04819616608679e-12
529.9023424864465, 3.984957195058293e-12
530.8967440896478, 3.1284028510092713e-12
534.5908757494489, 1.1028036146875621e-12
546.5948883016583, 1.1540126117576033e-12
547.7319977625384, 1.4995670836103778e-12
548.9573920509516, 1.920827591568958e-12
557.6232301958858, 5.537187589278775e-12
561.6281047426492, 6.999049207277594e-12
565.8934452799272, 8.240201825561916e-12
569.384694067066, 8.879811313319548e-12
588.7950786282388, 7.375213077007776e-12
593.0682113009873, 6.294713516031606e-12
595.7868567234138, 5.838821125668403e-12
114.69403618450006, 3.527452887071431e-12
115.31687596851584, 2.405412559039561e-11
117.2817278738243, 1.429962392385902e-10
119.24325796695128, 9.75019061558244e-10
124.55317473894705, 6.206192153081822e-9
135.2203441065239, 3.562975171179786e-8
159.95621851544894, 1.2219583200430665e-7
194.76299700538624, 1.1779629341935521e-7
224.23992785023938, 4.0617710383553334e-8
244.35765287394884, 8.672438196511082e-9
255.11035890519713, 1.4575635036405902e-9
260.50996460609116, 2.2882131637740462e-10
263.23385059485344, 3.354814204489658e-11
265.9311620861645, 1.4732215294795803e-11
267.8976748975636, 8.177609614052078e-11
270.52938059829154, 5.387739280989032e-10
279.8578596567571, 3.0933852570677665e-9
301.91220118223293, 1.2595028154437982e-8
336.0371777219344, 2.0305782912825186e-8
372.18679878620975, 1.6489720655952648e-8
406.33834982336253, 8.87577541056532e-9
438.4893394742567, 3.5096502800001383e-9
466.6275800099986, 1.2102846312622098e-9
491.4265688503705, 3.066306673942521e-10
510.87577917256976, 6.326637218293743e-11
524.9735500705054, 1.1385084903652339e-11
533.0505363896219, 1.7870040820695741e-12
552.4465977169184, 3.30779105775768e-12
579.1954903077825, 9.234038900587833e-12
